textid	text	condition	label
3753	U.N. rights boss seeks probe into Catalonia violence, political talks	news	0
3754	Germany's Gabriel calls for talks between Catalonia, Spain	news	0
3755	France urges all sides in Cameroon to show restraint after eight killed	news	0
3756	Ranks of world's refugees swell as asylum space shrinks: U.N.	news	0
3757	Air strike kills seven Hezbollah fighters in Syria-sources	news	0
3758	Russian security service says dismantles Islamic State sleeper cell	news	0
3759	Trump to top U.S. diplomat: Don't bother talking to North Korea	news	0
3760	Marseille attack suspect had shown Tunisian passport to police: prosecutor	news	0
3761	Catalonia government says 893 injured in clashes during banned referendum	news	0
3762	Germany on Catalonia independence vote: Separatism doesn't solve problems	news	0
3763	Merkel's conservatives tied with SPD ahead of state vote: poll	news	0
3764	Bangladesh, Myanmar agree on 'working group' for refugee plan: minister	news	0
3765	Kyrgyzstan in talks on hosting second Russian military base: PM to agency	news	0
3766	Catalonian vote is matter for Spain, Britain urges restraint	news	0
3767	Cambodia's Hun Sen urges arrests of opposition 'rebels in the city'	news	0
3768	Britain frustrated by slow pace of Brexit talks: finance minister	news	0
3769	Somali refugee faces terror charges in Canada stabbing, car attacks	news	0
3770	New Zealand's 'kingmaker' to start talks with both major parties this week	news	0
3771	Egypt's Hasm militants claim attack targeting Myanmar embassy	news	0
3772	Canadian Sikh politician wins race to lead federal New Democrats	news	0
3773	Catalan leader opens door to secession from Spain after vote	news	0
3774	Canadian police say suspect in Edmonton attacks is Somali national	news	0
3775	One eve of Gaza reconciliation, Hamas frees Fatah men	news	0
3776	'No rules': Russian activist's death a symbol of pre-election violence	news	0
3777	Catalan government says 90 percent voted to leave Spain	news	0
3778	Argentines march to demand answers on case of missing activist	news	0
3779	From batons to barbecues, Catalan vote exposes police divisions	news	0
3780	Catalonia chief opens door to declaration of independence	news	0
3781	Knifeman yelling 'Allahu Akbar' shot dead after killing two in France	news	0
3782	Islamic State claims Marseille knife attack that killed two people	news	0
3783	Over 840 people injured in Catalonia during referendum: Catalonia regional government	news	0
3784	Pro-independence groups, unions call for general strike Oct. 3 in Catalonia	news	0
3785	Barca closed soccer stadium to show support for Catalan voters: Bartomeu	news	0
3786	Under pressure, PM May says she can steer Britain through Brexit	news	0
3787	There was no independence referendum in Catalonia today: Spain PM	news	0
3788	Venezuela blasts Spain's Rajoy over 'repression' in Catalonia	news	0
3789	Gibraltar very concerned by violence in Catalonia, chief minister says	news	0
3790	At least eight dead amid Cameroon Anglophone protests	news	0
3791	Britain worried by violence in Catalonia but says vote was not constitutional: Johnson	news	0
3792	Britain's Boris Johnson says completely loyal to PM May	news	0
3793	Port in Libya's Benghazi reopens after three-year closure due to clashes	news	0
3794	Afghan security forces killed in 'friendly fire' incident	news	0
3795	Chastened Merkel faces pressure to embrace Macron on Europe	news	0
3796	Anti-government chants ring out on anniversary of Ethiopian festival deaths	news	0
3797	Britain will leave EU single market, customs union as one nation-minister	news	0
3798	Over 460 people injured in Catalonia during referendum: Barcelona mayor	news	0
3799	Catalan leader accuses Spain of 'unjustified violence' in referendum crackdown	news	0
3800	Pro-business parties try to hem German Greens in with red lines	news	0
3801	World Food Program seeks 75 million dollars for Rohingya crisis	news	0
3802	Soldiers kill six in Cameroon amid secessionist protests: mayor	news	0
3803	Austrian chancellor pledges to get to the bottom of smear campaign	news	0
3804	Turkey no longer needs EU membership but won't quit talks - Erdogan	news	0
3805	Colombia and ELN rebels begin first-ever ceasefire	news	0
3806	"First ""I do"" as same-sex marriage comes to Germany"	news	0
3807	Match North Korea overture with Iran offer, Germany tells U.S.	news	0
3808	U.S. directly communicating with North Korea, seeks dialogue	news	0
3809	Hezbollah says Israel pushing region to war	news	0
3810	Pope wears refugee ID bracelet in appeal for help for migrants	news	0
3811	Yemen Houthis say have shot down U.S. surveillance drone - state news agency	news	0
3812	Tens of thousands march to defend Hong Kong's rule of law against China	news	0
3813	Thirty-eight injured in police charges in Catalonia, say emergency services	news	0
3814	Syrian Observatory: Islamic State captures town from government	news	0
3815	Tunisia rescues 140 migrants off its coast	news	0
3816	Spanish police fire rubber bullets in Barcelona: media	news	0
3817	'I am sorry,' British PM May says of botched election	news	0
3818	British PM May says foreign minister Johnson supports her Brexit plans	news	0
3819	Italy says to expel North Korea envoy over nuclear, missile tests	news	0
3820	Disapproval rating for Japan PM Abe exceeds support: Kyodo poll	news	0
3821	Spain reluctantly forced to act in Catalan vote, official says	news	0
3822	Catalan leader casts vote in banned independence referendum	news	0
3823	Police break into voting station where Catalan leader due to vote	news	0
3824	Spanish police seize ballot boxes in Catalan referendum	news	0
3825	Spanish national police deploy near Barcelona voting station: El Pais	news	0
3826	Catalan government says voters may use any polling station in referendum	news	0
3827	Ballot boxes, voting papers appear at some polling stations for Catalan referendum	news	0
3828	Polish cut in retirement age comes into force, bucking European trend	news	0
3829	Merkel allies fret over former East Germany's rightward shift	news	0
3830	Catalans start to form queues to vote in independence referendum:  witnesses	news	0
3831	Convoy of Civil Guard police leave Barcelona port: Reuters witness	news	0
3832	Thailand says closely watching Myanmar crisis, ready to provide aid	news	0
3833	U.S. accuses Iran, Venezuela of human trafficking failings	news	0
3834	Brazil's Lula extends lead in 2018 vote despite graft conviction: poll	news	0
3835	Catalans prepare to defy Madrid in banned independence vote	news	0
3836	Weak columns, extra floors led to Mexico school collapse, experts say	news	0
3837	Syrian army, allies seize more of Jordanian frontier: report	news	0
3838	Hezbollah says Kurdish vote a step toward wider Mideast partition	news	0
3839	Air France flight with engine damage makes emergency landing in Canada	news	0
3840	Pyongyang shown no interest in talks: State Department	news	0
3841	Spain says most potential voting stations for Catalan vote closed	news	0
3842	'Not appropriate,' envoy tells Britain's Boris over Kipling poem in Myanmar	news	0
3843	Top Austrian Social Democrat steps down over election smear campaign	news	0
3844	Thousands of anti-Catalan independence protesters gather in Barcelona	news	0
3845	Iraqi PM presses case for Baghdad to receive Kurdistan oil revenue	news	0
3846	Dozens arrested during neo-Nazi march in Sweden	news	0
3847	Tens of thousands march for abortion rights in Ireland	news	0
3848	Air strikes in Syria's rebel-held Idlib kill 28: Observatory	news	0
3849	U.N. agrees international experts to probe Yemen war crimes	news	0
3850	Kyrgyzstan accuses opposition MP of planning riots, coup	news	0
3851	Protesters clash with police at Turin's G7 labor meeting	news	0
3852	Turkey opens military base in Mogadishu to train Somali soldiers	news	0
3853	Saudi authorities pursue Twitter user over women's driving threat	news	0
3854	Congo military plane crashes in Kinshasa, killing 12: minister	news	0
3855	U.S. gets warm words from China's Xi ahead of Trump visit	news	0
3856	"Turkey's Erdogan says Iraqi Kurdish authorities ""will pay price"" for vote"	news	0
3857	China says U.S. should respect concerns on Taiwan	news	0
3858	Britain's Boris Johnson wants maximum two-year Brexit transition	news	0
3859	"U.S. ""probing"" to see if North Korea interested in dialogue: Tillerson"	news	0
3860	Tokyo's Koike reaches deal with opposition party ahead of Japan poll	news	0
3861	Turkish police arrest suspect in killing of Syrian activist	news	0
3862	Spanish police occupy Catalan tech hub before banned vote	news	0
3863	Spain seals off more than half schools earmarked for Catalan poll	news	0
3864	"Egypt ""hunting down"" gays, conducting forced anal exams - Amnesty"	news	0
3865	Catalans occupy voting stations to defy Madrid's order to stop referendum	news	0
3866	Police to remove people from Catalan voting stations on Sunday: government source	news	0
3867	Kenya watchdog says investigating police over actions at university	news	0
3868	Iranian, Iraqi government forces to hold joint border drills - Iran TV	news	0
3869	Moscow denies Ukraine's accusation that it left troops in Belarus	news	0
3870	German police arrest suspect over alleged supermarket extortion attempts	news	0
3871	Macron's invitation to visit France not related to Kurdish referendum - Iraqi PM	news	0
3872	Trump to visit Asia in November, North Korea in spotlight	news	0
3873	Afghan Shi'ites fear further attacks on Ashura celebrations	news	0
3874	North Korea seen moving missiles from development center: South Korean broadcaster	news	0
3875	Fear driving Cambodian opposition MPs abroad, party says	news	0
3876	China's Xi says study capitalism, but Marxism remains top	news	0
3877	China's Chongqing vows purge of former leader's 'vile influence'	news	0
3878	U.S. cuts staff in Cuba over mysterious injuries, warns travelers	news	0
3879	Cubans are heartbroken, angry can't seek U.S. visas in Havana	news	0
3880	'A better future' - Britain's May tries to rally her Conservatives	news	0
3881	Colombia's ELN rebel commander orders ceasefire beginning Sunday	news	0
3882	Cameroon orders Anglophone region total lockdown for three days	news	0
3883	Canada says has no plans to remove embassy staff from Cuba	news	0
3884	Last flight departs as Iraq imposes ban for Kurdish independence vote	news	0
3885	Iraq's Abadi accepts Macron invitation to come to discuss Kurds: Elysee source	news	0
3886	Trump says Cuba 'did some bad things' aimed at U.S. diplomats	news	0
3887	Ugandan special forces accused of ejecting MPs from parliament	news	0
3888	Syrian army and allies secure road after IS attack in Deir al-Zor: Hezbollah	news	0
3889	Iraq plans to take control of Kurdistan region's border 'in coordination' with Iran, Turkey	news	0
3890	Putin critic Navalny detained by police before pre-election rally	news	0
3891	About 500 French children in jihadi-held areas of Iraq and Syria: official	news	0
3892	Israeli nuclear whistleblower gets offer to live with wife in Oslo	news	0
3893	Eastern Congo rebels aim to march on Kinshasa: spokesman	news	0
3894	Cuba says U.S. decision to reduce Havana embassy staff is 'hasty'	news	0
